# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
4.900000000000084e-11	0.23178352	0.009096199	0.9727249	312.74988	-1.18142255e-23	982942.7
4.925000000000085e-11	0.23136531	0.009617892	0.9728194	312.73688	-1.5471955e-24	982960.4
4.950000000000086e-11	0.23093405	0.010123383	0.9729167	312.72388	-1.9755616e-25	982978
4.9750000000000875e-11	0.23049046	0.010612398	0.9730168	312.71088	-2.4594697e-26	982995.6
5.000000000000089e-11	0.23003504	0.0110846795	0.97311926	312.6979	-2.9853678e-27	983013.25
5.02500000000009e-11	0.22956836	0.011539989	0.9732242	312.68494	-3.5331308e-28	983030.8
5.050000000000091e-11	0.22909106	0.011978113	0.97333133	312.672	-4.0768714e-29	983048.4
5.0750000000000923e-11	0.22860374	0.012398855	0.97344065	312.65906	-4.5866947e-30	983065.94
5.1000000000000935e-11	0.22810706	0.012802034	0.97355187	312.64615	-5.0312757e-31	983083.5
5.125000000000095e-11	0.2276015	0.013187491	0.9736652	312.63324	-5.380986e-32	983101
5.150000000000096e-11	0.22708762	0.013555089	0.9737801	312.62036	-5.61114e-33	983118.5
5.175000000000097e-11	0.22656618	0.013904706	0.97389656	312.60748	-5.704871e-34	983135.94
5.2000000000000984e-11	0.22603764	0.01423624	0.9740144	312.5946	-5.655175e-35	983153.44
5.2250000000000996e-11	0.22550274	0.0145496065	0.9741339	312.58176	-5.4657743e-36	983170.9
5.250000000000101e-11	0.2249621	0.014844754	0.97425455	312.5689	-5.1506597e-37	983188.3
5.275000000000102e-11	0.22441605	0.015121624	0.97437614	312.5561	-4.732379e-38	983205.7
5.300000000000103e-11	0.2238654	0.015380195	0.9744987	312.54327	-4.239372e-39	983223.06
5.3250000000001044e-11	0.22331074	0.015620457	0.9746222	312.53046	-3.70279e-40	983240.44
5.3500000000001056e-11	0.2227526	0.015842417	0.9747463	312.51767	-3.1533e-41	983257.8
5.375000000000107e-11	0.22219157	0.016046105	0.9748711	312.5049	-2.618e-42	983275.1
5.400000000000108e-11	0.2216282	0.016231574	0.97499615	312.49213	-2.12e-43	983292.44
5.425000000000109e-11	0.22106317	0.016398884	0.97512156	312.4794	-1.7e-44	983309.75
5.4500000000001104e-11	0.22049692	0.016548099	0.9752474	312.46664	-1e-45	983327
5.4750000000001116e-11	0.21993007	0.016679324	0.97537315	312.45392	-0	983344.25
5.500000000000113e-11	0.2193632	0.016792672	0.97549874	312.44122	-0	983361.5
5.525000000000114e-11	0.21879685	0.016888285	0.9756242	312.42853	-0	983378.75
5.550000000000115e-11	0.21823153	0.016966285	0.97574955	312.41583	-0	983395.94
5.5750000000001165e-11	0.21766767	0.017026836	0.9758744	312.40317	-0	983413.1
5.6000000000001177e-11	0.21710597	0.01707012	0.9759988	312.3905	-0	983430.3
5.625000000000119e-11	0.21654688	0.017096324	0.9761225	312.37787	-0	983447.44
5.65000000000012e-11	0.21599077	0.017105648	0.9762455	312.36523	-0	983464.56
5.675000000000121e-11	0.2154384	0.01709832	0.9763679	312.3526	-0	983481.7
5.7000000000001225e-11	0.21489002	0.017074553	0.97648907	312.34	-0	983498.75
5.725000000000124e-11	0.21434629	0.017034607	0.9766092	312.3274	-0	983515.9
5.750000000000125e-11	0.21380757	0.016978743	0.9767284	312.31482	-0	983532.94
5.775000000000126e-11	0.21327427	0.01690722	0.97684616	312.30225	-0	983549.94
5.800000000000127e-11	0.21274696	0.016820325	0.9769626	312.2897	-0	983567
5.825000000000129e-11	0.21222593	0.016718348	0.97707754	312.27716	-0	983584
5.85000000000013e-11	0.21171167	0.016601602	0.9771911	312.26462	-0	983601
5.875000000000131e-11	0.21120465	0.016470395	0.9773031	312.2521	-0	983617.94
5.900000000000132e-11	0.21070506	0.016325055	0.9774133	312.2396	-0	983634.9
5.925000000000133e-11	0.21021353	0.016165914	0.9775219	312.2271	-0	983651.8
5.950000000000135e-11	0.20973028	0.01599332	0.9776286	312.21463	-0	983668.75
5.975000000000136e-11	0.20925571	0.015807621	0.9777332	312.20218	-0	983685.6
6.000000000000137e-11	0.2087902	0.015609189	0.977836	312.18973	-0	983702.5
6.025000000000138e-11	0.20833397	0.01539839	0.9779366	312.17728	-0	983719.4
6.05000000000014e-11	0.20788744	0.015175609	0.97803503	312.16486	-0	983736.25
6.07500000000014e-11	0.20745096	0.014941222	0.97813135	312.15244	-0	983753.06
6.100000000000142e-11	0.20702459	0.014695621	0.9782253	312.14	-0	983769.9
6.125000000000143e-11	0.20660877	0.014439208	0.97831714	312.12762	-0	983786.7
6.150000000000144e-11	0.20620371	0.014172381	0.9784065	312.11526	-0	983803.44
6.175000000000145e-11	0.2058097	0.01389555	0.9784936	312.1029	-0	983820.2
6.200000000000147e-11	0.2054269	0.013609127	0.978578	312.09055	-0	983836.94
6.225000000000148e-11	0.2050555	0.013313525	0.97865975	312.07822	-0	983853.7
