# t (s)	mx ()	my ()	mz ()	T (K)	J (A/m^2)	Ms (A/m)
6.90000000000018e-11	0.120051846	0.03141874	0.9922704	314.5638	0	1.2809271e+06
6.925000000000182e-11	0.11893321	0.02947149	0.9924649	314.54562	0	1.2809511e+06
6.950000000000183e-11	0.11790276	0.02748659	0.9926447	314.52747	0	1.2809751e+06
6.975000000000184e-11	0.11696173	0.025467996	0.99280983	314.50934	0	1.280999e+06
7.000000000000185e-11	0.11611111	0.023419695	0.99296004	314.49124	0	1.2810229e+06
7.025000000000186e-11	0.11535178	0.021345722	0.99309534	314.47314	0	1.2810468e+06
7.050000000000188e-11	0.11468435	0.019250108	0.9932155	314.45508	0	1.2810706e+06
7.075000000000189e-11	0.11410938	0.017136903	0.99332047	314.437	0	1.2810944e+06
7.10000000000019e-11	0.11362713	0.015010165	0.9934101	314.419	0	1.2811181e+06
7.125000000000191e-11	0.11323772	0.012873933	0.99348456	314.401	0	1.2811419e+06
7.150000000000192e-11	0.11294113	0.01073224	0.99354374	314.38303	0	1.2811656e+06
